Date,Close,Open,High,Low,Response
1982-04-12,2.364818811416626,2.3460503389712892,2.377330756580968,2.3147694459054757,buy
1982-04-13,2.4398932456970215,2.4711736743510953,2.5024545784614713,2.4398932456970215,sell
1982-04-14,2.4273805618286133,2.4336367736806794,2.4461487219285596,2.414868296609898,sell
1982-04-15,2.4273805618286133,2.4273805618286133,2.4398929855327456,2.414868296609898,sell
1982-04-16,2.4273805618286133,2.4336367736806794,2.4461487219285596,2.414868296609898,sell
1982-04-19,2.4273805618286133,2.4336367736806794,2.4398929855327456,2.4273805618286133,sell
1982-04-20,2.421123504638672,2.421123504638672,2.427379555411496,2.414867295380496,sell
1982-04-21,2.39609956741333,2.39609956741333,2.4023557786070966,2.3835873035111983,buy
1982-04-22,2.4023547172546387,2.3960985088248448,2.4148669756288954,2.377330042020794,buy
1982-04-23,2.4086110591888428,2.4148672683770607,2.421123477565279,2.4023550084859746,buy
1982-04-26,2.4649171829223633,2.433636757807723,2.4649171829223633,2.4023560157222503,sell
1982-04-27,2.4524030685424805,2.4649153242446777,2.477427738432172,2.4524030685424805,sell
1982-04-28,2.4336342811584473,2.4461462165916337,2.458658627480586,2.4336342811584473,sell
1982-04-29,2.421123504638672,2.427379555411496,2.4336357646696722,2.414867295380496,sell
1982-04-30,2.4086110591888428,2.421123477565279,2.4273795282681467,2.4086110591888428,buy
1982-05-03,2.514965057373047,2.4711719178380163,2.5399894142060386,2.402354579955316,buy
1982-05-04,2.5962941646575928,2.571269811003105,2.6213188352826835,2.521220628238225,buy
1982-05-05,2.677624225616455,2.671368175712614,2.7276735757591606,2.6088068842475565,sell
1982-05-06,2.6338319778442383,2.6776246511005968,2.715161590429715,2.6338319778442383,buy
1982-05-07,2.6400880813598633,2.6463441320069454,2.6651127594042365,2.621319612447921,sell
1982-05-10,2.6213197708129883,2.6400882408588138,2.652600501394245,2.6213197708129883,sell
1982-05-11,2.6213197708129883,2.608807351792199,2.6213197708129883,2.596295091256768,sell
1982-05-12,2.552502155303955,2.621319664705875,2.6963930663942435,2.5462459460468025,sell
1982-05-13,2.5399909019470215,2.546246955198278,2.5587593786716187,2.533734690210351,buy
1982-05-14,2.5462467670440674,2.5462467670440674,2.552502978318437,2.5337345029807308,sell
1982-05-17,2.5337350368499756,2.5462473035497024,2.5525035161422838,2.5337350368499756,buy
1982-05-18,2.552502155303955,2.539989895275002,2.552502155303955,2.521221425988896,buy
1982-05-19,2.602551221847534,2.571270650700186,2.602551221847534,2.539989921067485,sell
1982-05-20,2.514965057373047,2.552501671865195,2.6025507025018215,2.496196591641651,buy
1982-05-21,2.521221876144409,2.521221876144409,2.5274779280332065,2.5149659827409914,sell
1982-05-24,2.5087103843688965,2.527478544613798,2.5399909684145694,2.5087103843688965,buy
1982-05-25,2.5440597534179688,2.5440597534179688,2.562998235715419,2.525121590962481,sell
1982-05-26,2.518810749053955,2.518810749053955,2.5251236349033466,2.5124978632045636,buy
1982-05-27,2.5377495288848877,2.531436642333488,2.5440620955940303,2.512498142600417,sell
1982-05-28,2.499871015548706,2.506183898277155,2.52512238654147,2.4872452500918083,sell
1982-06-01,2.4683072566986084,2.474620140692728,2.4935586327540227,2.449369084479441,sell
1982-06-02,2.4619956016540527,2.455682715738919,2.468308007805849,2.4430571038297644,sell
1982-06-03,2.4367427825927734,2.4430556647894113,2.461994151458306,2.424117178120516,buy
1982-06-04,2.4872467517852783,2.436744459071716,2.4872467517852783,2.4241188459130436,sell
1982-06-07,2.4746205806732178,2.4809334657897506,2.499871961218256,2.4619952902034297,sell
1982-06-08,2.4619956016540527,2.4746208937209824,2.487246505630137,2.4619956016540527,sell
1982-06-09,2.4493696689605713,2.4430569433811407,2.4493696689605713,2.4304311723800756,sell
1982-06-10,2.4493696689605713,2.4746207311993955,2.499872113280424,2.4493696689605713,buy
1982-06-11,2.575624942779541,2.5314353983201507,2.5945634332057437,2.4619946399065236,sell
1982-06-14,2.531437635421753,2.550375822742057,2.575627218932703,2.525124906314985,buy
1982-06-15,2.600876569747925,2.556686701146288,2.600876569747925,2.5124971523867825,buy
1982-06-16,2.6387531757354736,2.6008765118820665,2.6387531757354736,2.562999528186535,sell
1982-06-17,2.607189416885376,2.613502140938298,2.626127589044142,2.6008765329113905,sell
1982-06-18,2.581939697265625,2.5882524253682617,2.5945653133920645,2.581939697265625,buy
1982-06-21,2.5945637226104736,2.588250838457233,2.600876606763714,2.5693123459185787,buy
1982-06-22,2.607189416885376,2.607189416885376,2.626127589044142,2.581938040910498,buy
1982-06-23,2.6450657844543457,2.626127294577022,2.6450657844543457,2.6008762412756665,sell
1982-06-24,2.6198151111602783,2.6198151111602783,2.645066491049301,2.5945640511134322,sell
1982-06-25,2.3862428665161133,2.5061861467560216,2.6261294269959303,2.3862428665161133,sell
1982-06-28,2.323113203048706,2.3357388130678483,2.3988668631635597,2.2662980379231104,sell
1982-06-29,2.2094833850860596,2.2662987274181514,2.323113909829106,2.2094833850860596,buy
1982-06-30,2.2852368354797363,2.278923949673789,2.329426236515817,2.2221087770258148,buy
1982-07-01,2.323113203048706,2.3041750279016258,2.323113203048706,2.285236532912368,buy
1982-07-02,2.3483641147613525,2.3420513905411475,2.3546769989026255,2.323112898038396,buy
1982-07-06,2.3609914779663086,2.3420529726700146,2.3609914779663086,2.32311446737372,buy
1982-07-07,2.4178051948547363,2.405179585688325,2.4367436885648917,2.3736156427328363,buy
1982-07-08,2.4367427825927734,2.417804295923878,2.4430556647894113,2.3862405246247627,buy
1982-07-09,2.4935591220855713,2.47462062630782,2.4935591220855713,2.449369565139311,buy
1982-07-12,2.5693130493164062,2.537749259593293,2.5756259351979183,2.4935593782649317,sell
1982-07-13,2.499871015548706,2.52512238654147,2.5377479920773363,2.499871015548706,buy
1982-07-14,2.5693130493164062,2.4998722641464437,2.5756259351979183,2.4935593782649317,buy
1982-07-15,2.670318126678467,2.632441130909551,2.676631012613657,2.5882515690476704,buy
1982-07-16,2.676631212234497,2.689256985046497,2.701882118173997,2.670318325828497,sell
1982-07-19,2.676631212234497,2.6955693916891224,2.708195164501122,2.676631212234497,sell
1982-07-20,2.6450657844543457,2.664004274331669,2.6955680509781024,2.626127294577022,buy
1982-07-21,2.676631212234497,2.670318325828497,2.689256985046497,2.651379826531622,buy
1982-07-22,2.7081961631774902,2.7271346694581426,2.777636819802602,2.6703193105373697,sell
1982-07-23,2.6955692768096924,2.7081950490836086,2.7208205015152886,2.6955692768096924,sell
1982-07-26,2.6892566680908203,2.6829437824288567,2.6955690739894655,2.67031801110493,sell
1982-07-27,2.6892566680908203,2.6955690739894655,2.701881799730323,2.6829437824288567,sell
1982-07-28,2.651378631591797,2.676630005914225,2.701880900473495,2.651378631591797,buy
1982-07-29,2.701881170272827,2.701881170272827,2.7397581555781914,2.657691780539419,sell
1982-07-30,2.676631212234497,2.701882118173997,2.727133663797997,2.676631212234497,buy
1982-08-02,2.6892566680908203,2.71450757105425,2.752384565183819,2.676630896766893,sell
1982-08-03,2.6892566680908203,2.701881799730323,2.7081948453133924,2.6892566680908203,sell
1982-08-04,2.600876569747925,2.6324403503806395,2.689255987109067,2.5756251934154086,sell
1982-08-05,2.512498378753662,2.5440623347140154,2.5945649521086396,2.4935598772405347,sell
1982-08-06,2.512498378753662,2.512498378753662,2.5377497674115457,2.487246990095778,sell
1982-08-09,2.499871015548706,2.480932527284391,2.506183898277155,2.449368593405242,buy
1982-08-10,2.518810749053955,2.531436360831627,2.556687424465861,2.5061851372762827,sell
1982-08-11,2.518810749053955,2.518810749053955,2.537749246681019,2.499872251426891,buy
1982-08-12,2.5693130493164062,2.550374551592982,2.5756259351979183,2.5251236477513803,buy
1982-08-13,2.6387531757354736,2.6071893958050087,2.6387531757354736,2.5756251361113582,sell
1982-08-16,2.575624942779541,2.6135019236319468,2.6576914680913366,2.5693120593304566,buy
1982-08-17,2.6135034561157227,2.575626453053324,2.6135034561157227,2.537749769833213,buy
1982-08-18,2.626127004623413,2.6576910976269104,2.689255350551435,2.626127004623413,sell
1982-08-19,2.575624942779541,2.6071892001039125,2.638752977665134,2.575624942779541,buy
1982-08-20,2.66400408744812,2.6198142275273297,2.6766296931736173,2.562999081723111,buy
1982-08-23,2.866013526916504,2.75869596166341,2.866013526916504,2.6513782364892875,buy
1982-08-24,2.876197338104248,2.876197338104248,2.895287215486086,2.8507442757280614,buy
1982-08-25,2.9271013736724854,2.9080115099158124,2.9525544178818612,2.8634689243483273,sell
1982-08-26,2.876197338104248,2.9143770928679245,2.965282895221504,2.8634709681155517,sell
1982-08-27,2.8125646114349365,2.844381182227695,2.888923801019709,2.7998379186380724,sell
1982-08-30,2.8125646114349365,2.7998379186380724,2.8316544894308304,2.7616584850450883,buy
1982-08-31,3.0034613609313965,2.927102206575377,3.0161880478567276,2.8380166876926816,buy
1982-09-01,3.0416412353515625,3.0161885024619313,3.0543679241950823,2.9780087583300756,buy
1982-09-02,3.073456048965454,3.0416395061440817,3.1052722693883057,2.9780070652983786,buy
1982-09-03,3.1434524059295654,3.1434524059295654,3.181631810986997,3.105272678473571,sell
1982-09-07,3.1052732467651367,3.0989100651574755,3.1370897996006883,3.054367149106602,sell
1982-09-08,3.073456048965454,3.0925459101785737,3.117998950996559,3.067092869360588,buy
1982-09-09,3.0861833095550537,3.0925464903536803,3.117999535946767,3.067093444760593,sell
1982-09-10,3.079819917678833,3.0861830980413543,3.0989094587663972,3.0670932345552306,sell
1982-09-13,2.9907352924346924,3.0034616582210534,3.0925475083203295,2.914376130520464,buy
1982-09-14,3.0480053424835205,3.0289154666502873,3.073458402794909,2.9780093460275103,sell
1982-09-15,3.0416412353515625,3.028914868906747,3.067094613038602,2.9907354471735954,sell
1982-09-16,3.0034613609313965,3.035277594646741,3.060730968497403,3.0034613609313965,sell
1982-09-17,2.9907352924346924,2.978008604249644,3.0161883464061017,2.9398291844918734,sell
1982-09-20,2.9652810096740723,2.978007693968985,2.997097559212059,2.9525546477777485,buy
1982-09-21,3.1243646144866943,3.0670953077164764,3.1434544908763598,2.990736124556593,sell
1982-09-22,3.1052732467651367,3.149816162816011,3.2070854420822075,3.092546883549814,buy
1982-09-23,3.1116366386413574,3.0925470925283993,3.1116366386413574,3.067094041979144,buy
1982-09-24,3.1307296752929688,3.1180032983392136,3.143456374645694,3.086187033555856,sell
1982-09-27,3.1243646144866943,3.1243646144866943,3.13709130621273,3.1052747380970294,buy
1982-09-28,3.1625430583953857,3.1689062404255073,3.18163260448575,3.156179876365264,sell
1982-09-29,3.0861833095550537,3.13072589754402,3.181631988730194,3.0734566255592197,sell
1982-09-30,3.0543675422668457,3.067094229518978,3.079820916771111,3.0543675422668457,buy
1982-10-01,3.0861833095550537,3.0734566255592197,3.0989096711523065,3.048003579966133,buy
1982-10-04,3.1307296752929688,3.111639787463366,3.1307296752929688,3.086187033555856,buy
1982-10-05,3.156179189682007,3.1816319122647974,3.207084957246161,3.156179189682007,buy
1982-10-06,3.334351062774658,3.264355089989917,3.334351062774658,3.187995934878924,sell
1982-10-07,3.3279879093170166,3.3788943355645915,3.4616166737194103,3.296171675011111,sell
1982-10-08,3.2579922676086426,3.315261882068063,3.3852578625860033,3.245265901550123,sell
1982-10-11,3.2325384616851807,3.2707178695767403,3.302534418951392,3.2325384616851807,sell
1982-10-12,3.1689069271087646,3.1816332939267356,3.2452660952127297,3.1307271818574254,buy
1982-10-13,3.194359540939331,3.168906488428213,3.194359540939331,3.137090253388983,sell
1982-10-14,3.1689069271087646,3.187996477335721,3.2134498557690896,3.1561805602907937,buy
1982-10-15,3.1816327571868896,3.162543210180331,3.1943594442565884,3.1307266537054135,buy
1982-10-18,3.2070868015289307,3.1943604329190487,3.226176676842513,3.1625441889955845,buy
1982-10-19,3.3470802307128906,3.2898109025307503,3.3470802307128906,3.2325415743486103,buy
1982-10-20,3.627060651779175,3.5379748339128394,3.6652400577229107,3.410709287704197,buy
1982-10-21,3.6588804721832275,3.6270642155691313,3.6906967287973234,3.5634313799420516,buy
1982-10-22,3.7861404418945312,3.741597871085126,3.8306836575008503,3.6461489063249797,sell
1982-10-25,3.7161455154418945,3.754325237293029,3.7925046367456474,3.7161455154418945,sell
1982-10-26,3.6588804721832275,3.6716068458693107,3.716149798568378,3.6207010287260895,sell
1982-10-27,3.627060651779175,3.620697471188314,3.6779667413032033,3.5634278786748537,buy
1982-10-28,3.69069504737854,3.6716051731475536,3.7161481055536076,3.6270625631402407,buy
1982-10-29,3.7670557498931885,3.7352394948687606,3.7670557498931885,3.703423239844333,buy
1982-11-01,3.868865489959717,3.817959386302264,3.88159217707341,3.7543269179297782,sell
1982-11-02,3.856137990951538,3.9006808991490605,3.9579501683181237,3.8434116299799976,sell
1982-11-03,3.8306849002838135,3.84341158350001,3.8625011247264633,3.8179582170676167,sell
1982-11-04,3.7670557498931885,3.8052355138415987,3.843415277790009,3.7670557498931885,sell
1982-11-05,3.6588804721832275,3.6970602380392528,3.7352396814963904,3.652516962941298,sell
1982-11-08,3.6461503505706787,3.6270608079760183,3.6525135314355657,3.595244258854415,sell
1982-11-09,3.3725314140319824,3.4234375266846278,3.4870700063010758,3.3598050470681797,sell
1982-11-10,3.289808750152588,3.334351352708141,3.3979844710984115,3.270718879115244,sell
1982-11-11,3.2198116779327393,3.2325383617689414,3.308897497590423,3.15617922594746,sell
1982-11-12,3.1307296752929688,3.0798238450789786,3.143456374645694,3.009827804636415,sell
1982-11-15,3.1116366386413574,3.137090011589257,3.162543062138512,3.1052734566037046,sell
1982-11-16,3.1052732467651367,3.092546883549814,3.1561796668222946,3.0289141002773343,buy
1982-11-17,3.2389042377471924,3.1943612908518646,3.2389042377471924,3.1434551579425887,sell
1982-11-18,3.2198116779327393,3.238901542487754,3.277080949199206,3.194358632658912,sell
1982-11-19,3.2070868015289307,3.2070868015289307,3.219813492537572,3.187996926215349,sell
1982-11-22,3.1788880825042725,3.1917060107052806,3.2045239389062887,3.1788880825042725,sell
1982-11-23,3.095567464828491,3.1340215395474895,3.1788852220359103,3.0827495481614773,buy
1982-11-24,3.1660680770874023,3.127613664333354,3.1660680770874023,3.089159576297376,buy
1982-11-26,3.191704511642456,3.1852955505520786,3.191704511642456,3.1788865894617016,sell
1982-11-29,3.1276135444641113,3.121204584156757,3.2045220423065346,3.0378871260069795,buy
1982-11-30,3.268613338470459,3.178886900277868,3.268613338470459,3.089160137367148,buy
1982-12-01,3.3903849124908447,3.345521860017019,3.3967938735988055,3.294249196999036,buy
1982-12-02,3.563427686691284,3.608291045643636,3.6531544045959876,3.5634276866912846,sell
1982-12-03,3.5249745845794678,3.5121563381355227,3.550610752749272,3.4737022482398596,buy
1982-12-06,3.7813363075256348,3.6852006029162134,3.8197903945385665,3.550610486575799,sell
1982-12-07,3.7428808212280273,3.787744180461402,3.8454254567797586,3.7300629041430455,sell
1982-12-08,3.691610336303711,3.6980192980281945,3.723655794362387,3.6723831264121314,sell
1982-12-09,3.6787900924682617,3.68519937543397,3.698017291929479,3.6723811342205073,buy
1982-12-10,3.710836410522461,3.7172453702855317,3.7300636145297035,3.70442745075939,sell
1982-12-13,3.691610336303711,3.691610336303711,3.7044285844708074,3.6787920881366145,sell
1982-12-14,3.646745443344116,3.704426719257669,3.7556987119557426,3.646745443344116,sell
1982-12-15,3.614701747894287,3.6211107094883443,3.640337918988639,3.601883499988049,sell
1982-12-16,3.601884365081787,3.5826571509635365,3.601884365081787,3.5634302615634867,buy
1982-12-17,3.640336275100708,3.6082911568830998,3.640336275100708,3.5762460386654915,sell
1982-12-20,3.614701747894287,3.633928957394582,3.6467472053008194,3.614701747894287,buy
1982-12-21,3.7044310569763184,3.659567320806451,3.7044310569763184,3.614704234073277,buy
1982-12-22,3.7428808212280273,3.7492897797705185,3.7556987383130096,3.7428808212280273,buy
1982-12-23,3.851837635040283,3.832610420243872,3.8710648498366944,3.7941559906510496,buy
1982-12-27,3.8582448959350586,3.864653856466481,3.8774721022473946,3.8518359354036362,sell
1982-12-28,3.832609176635742,3.8454270991953714,3.864654307752922,3.8261998906378203,sell
1982-12-29,3.8197906017303467,3.839017808638759,3.8582450155471713,3.8197906017303467,sell
1982-12-30,3.8197906017303467,3.832608847908648,3.8454267693688697,3.8133813162821566,buy
1982-12-31,3.864654541015625,3.8518366176823315,3.883881750733691,3.8133818735280722,sell
1983-01-03,3.794156074523926,3.82620121674752,3.8582466836893334,3.7941560745239262,buy
1983-01-04,3.8197906017303467,3.8005637195400137,3.8197906017303467,3.7813365126316016,sell
1983-01-05,3.8005635738372803,3.80697253432169,3.813381170088033,3.8005635738372803,sell
1983-01-06,3.7813363075256348,3.7941542282905916,3.8069724737736097,3.774927022425095,sell
1983-01-07,3.7813363075256348,3.787745267908113,3.7941542282905916,3.774927022425095,sell
1983-01-10,3.7428808212280273,3.7556987383130096,3.7685169801159604,3.7428808212280273,buy
1983-01-11,3.76210880279541,3.781336007133483,3.7941539268801745,3.76210880279541,sell
1983-01-12,3.76210880279541,3.76210880279541,3.781336007133483,3.7428815984573367,buy
1983-01-13,3.851837635040283,3.82620113216626,3.8774738131960937,3.7749287758546384,buy
1983-01-14,3.9992458820343018,3.960791772677628,4.012064134965359,3.9031101215652426,sell
1983-01-17,3.9864282608032227,4.031291662439333,4.076155064075444,3.98001897148501,sell
1983-01-18,3.922335624694824,3.9479721193547905,3.97360796457854,3.922335624694824,buy
1983-01-19,3.928744077682495,3.9351530376295005,3.9415619975765055,3.92233479301745,sell
1983-01-20,3.922335624694824,3.9415628333307446,3.954381080660728,3.922335624694824,sell
1983-01-21,3.896697521209717,3.928742961274657,3.9607880766216503,3.8966975212097164,sell
1983-01-24,3.7172443866729736,3.755698459794173,3.7941528576333168,3.7172443866729736,sell
1983-01-25,3.6723804473876953,3.704425882069027,3.7300620349833564,3.6723804473876953,buy
1983-01-26,3.7172443866729736,3.7044264705385554,3.7172443866729736,3.6916082296861927,buy
1983-01-27,3.806973457336426,3.787746246503422,3.826200343451285,3.742882862799127,sell
1983-01-28,3.7428808212280273,3.7685169801159604,3.8069713808068437,3.7300629041430455,sell
1983-01-31,3.73647403717041,3.7428833247178286,3.7557012503762937,3.7236564362301308,sell
1983-02-01,3.7172443866729736,3.749289501726964,3.774925658713745,3.7172443866729736,sell
1983-02-02,3.6595656871795654,3.6659749750389294,3.6916111523217823,3.640338797756077,buy
1983-02-03,3.6852030754089355,3.6723848213258377,3.691612040091345,3.65315792727861,buy
1983-02-04,3.768517255783081,3.736471811290564,3.768517255783081,3.704427016234031,sell
1983-02-07,3.7557005882263184,3.787746046159068,3.8197911793736887,3.7557005882263184,sell
1983-02-08,3.7557005882263184,3.7557005882263184,3.787746046159068,3.717246493312399,sell
1983-02-09,3.7428808212280273,3.7492897797705185,3.7621080215734692,3.7300629041430455,buy
1983-02-10,3.7557005882263184,3.74929162652702,3.768518836343044,3.7300647414291244,buy
1983-02-11,3.76210880279541,3.76210880279541,3.7749267225421015,3.749290558330683,buy
1983-02-14,3.8133785724639893,3.819787853300547,3.8326060902558163,3.800560984944411,buy
1983-02-15,3.871061325073242,3.8774702825970175,3.9095153949338113,3.8390158880185323,buy
1983-02-16,3.883882761001587,3.8902917243353206,3.909518939054732,3.8710648343341205,sell
1983-02-17,3.871061325073242,3.8710613250732426,3.883879240120793,3.858243085307775,sell
1983-02-18,3.7428808212280273,3.8069713808068437,3.8710619403856596,3.7428808212280273,sell
1983-02-22,3.650020122528076,3.701610160820597,3.7532008525775695,3.650020122528076,sell
1983-02-23,3.650020122528076,3.650020122528076,3.66291755041815,3.6371223679057763,buy
1983-02-24,3.6629178524017334,3.6693668936106776,3.688713037040751,3.650020423448351,buy
1983-02-25,3.714509963989258,3.7080612464877634,3.7338564432261467,3.6758173322478855,sell
1983-02-28,3.6951613426208496,3.7016100563839434,3.708059096879254,3.6887126288577554,buy
1983-03-01,3.7016069889068604,3.70160698890686,3.71450473247706,3.6887095720686065,buy
1983-03-02,3.8047900199890137,3.746750959287873,3.8047900199890137,3.6822625332072763,buy
1983-03-03,3.920865535736084,3.8757242555966323,3.920865535736084,3.8241339410956248,buy
1983-03-04,3.9789061546325684,3.9660084085245098,3.9918035740086166,3.9337645333523787,buy
1983-03-07,4.011152744293213,3.991806275404692,4.011152744293213,3.966011092464075,sell
1983-03-08,3.9079718589782715,3.9531135090336984,3.9982548323569063,3.9079718589782715,sell
1983-03-09,3.856379508972168,3.875725967136514,3.8950724253008606,3.8563795089721675,sell
1983-03-10,3.817688465118408,3.8434836464120394,3.86927882770567,3.8176884651184086,buy
1983-03-11,3.8434863090515137,3.830588872835889,3.856384071999576,3.804793673672202,buy
1983-03-14,3.856379508972168,3.8370327240757707,3.8563795089721675,3.817686592643475,sell
1983-03-15,3.798344373703003,3.8241398978664813,3.8434860508904674,3.7983443737030034,sell
1983-03-16,3.733853340148926,3.746751091165443,3.778994651876399,3.7145068769902174,sell
1983-03-17,3.6951613426208496,3.682263588362445,3.708059096879254,3.6500200195469756,buy
1983-03-18,3.714509963989258,3.701612202253863,3.714509963989258,3.688714767250874,buy
1983-03-21,3.746750831604004,3.733853081480997,3.7531995432994516,3.714506619662542,buy
1983-03-22,3.772548198699951,3.7467533346854687,3.7918946734431436,3.7209578172063256,buy
1983-03-23,3.8692824840545654,3.7725503811116363,3.875731530521275,3.7725503811116363,sell
1983-03-24,3.8692824840545654,3.882180250255465,3.882180250255465,3.8563850445861854,buy
1983-03-25,3.8821773529052734,3.8692795963302395,3.8821773529052734,3.8499331248338264,buy
1983-03-28,3.933767795562744,3.9208700387587836,3.959562982438385,3.907972608687104,sell
1983-03-29,3.895076036453247,3.933768661922095,3.9595638544787777,3.895076036453247,sell
